account_name,cluster
CapitalLeasesBalanceSheetAssetsByMajorClassNet,13
CapitalLeasesContingentRentalPaymentsReceived,8
CapitalLeasesFutureMinimumPaymentsDue,8
CapitalLeasesFutureMinimumPaymentsDueCurrent,8
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,8
CapitalLeasesFutureMinimumPaymentsDueInFourYears,8
CapitalLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,8
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,8
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,8
CapitalLeasesFutureMinimumPaymentsDueThereafter,8
CapitalLeasesFutureMinimumPaymentsExecutoryCosts,8
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,8
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,8
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,8
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,8
CapitalLeasesFutureMinimumPaymentsReceivable,8
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,8
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,8
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,8
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,8
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,8
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,8
CapitalLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,8
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,8
CapitalLeasesFutureMinimumSubleaseRentals,8
CapitalLeasesIncomeStatementAmortizationExpense,2
CapitalLeasesIncomeStatementInterestExpense,2
CapitalLeasesIncomeStatementLeaseRevenue,2
CapitalLeasesIndemnificationAgreementsPayments,8
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,2
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassBuilding,13
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipment,2
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesCurrent,2
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesNoncurrent,2
CapitalLeasesNetInvestmentInDirectFinancingAndSalesTypeLeases,2
CapitalLeasesNetInvestmentInDirectFinancingLeases,2
CapitalLeasesNetInvestmentInDirectFinancingLeasesAllowanceForUncollectibleMinimumLeasePayments,2
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,2
CapitalLeasesNetInvestmentInDirectFinancingLeasesInitialDirectCosts,2
CapitalLeasesNetInvestmentInDirectFinancingLeasesMinimumPaymentsToBeReceived,8
CapitalLeasesNetInvestmentInDirectFinancingLeasesUnguaranteedResidualValuesOfLeasedProperty,2
CapitalLeasesNetInvestmentInSalesTypeLeasesUnguaranteedResidualValuesOfLeasedProperty,2
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,13
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,6
CapitalToRiskWeightedAssets,13
CapitalUnitsAuthorized,6
CapitalizedComputerSoftwareAccumulatedAmortization,2
CapitalizedComputerSoftwareAdditions,14
CapitalizedComputerSoftwareAmortization,17
CapitalizedComputerSoftwareAmortization1,17
CapitalizedComputerSoftwareGross,17
CapitalizedComputerSoftwareNet,17
CapitalizedComputerSoftwarePeriodIncreaseDecrease,6
CapitalizedContractCostAmortization,17
CapitalizedContractCostImpairmentLoss,5
CapitalizedContractCostNet,17
CapitalizedContractCostNetCurrent,15
CapitalizedContractCostNetNoncurrent,2
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,2
CapitalizedCostsAssetRetirementCosts,9
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortization,2
CapitalizedCostsOilAndGasProducingActivitiesGross,2
CapitalizedCostsOilAndGasProducingActivitiesNet,2
CapitalizedCostsProvedProperties,14
CapitalizedCostsUnprovedProperties,14
CarryingValueOfFederalFundsPurchasedSecuritiesSoldUnderAgreementsToRepurchaseAndDepositsReceivedForSecuritiesLoaned,0
CarryingValueOfFederalFundsSoldSecuritiesPurchasedUnderAgreementsToResellAndDepositsPaidForSecuritiesBorrowed,0
CarryingValueOfSecuritiesPurchasedUnderAgreementsToResellAndDepositsPaidForSecuritiesBorrowed,0
CarryingValueOfSecuritiesSoldUnderRepurchaseAgreementsAndDepositsReceivedForSecuritiesLoaned,0
Cash,14
CashAcquiredFromAcquisition,16
CashAcquiredInExcessOfPaymentsToAcquireBusiness,6
CashAndCashEquivalentsAtCarryingValue,13
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,13
CashAndCashEquivalentsFairValueDisclosure,4
CashAndCashEquivalentsPeriodIncreaseDecrease,6
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,6
CashAndDueFromBanks,0
CashAndSecuritiesSegregatedUnderSecuritiesExchangeCommissionRegulation,0
CashCashEquivalentsAndShortTermInvestments,0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsDisposalGroupIncludingDiscontinuedOperations,2
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,2
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,6
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,6
CashCollateralForBorrowedSecurities,0
CashDivestedFromDeconsolidation,16
CashDividends,14
CashDividendsPaidToParentCompany,6
CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,6
CashEquivalentsAtCarryingValue,13
CashFDICInsuredAmount,6
CashFlowHedgeGainLossReclassifiedToEarningsNet,3
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,3
CashFlowHedgeGainLossReclassifiedToInvestmentIncomeNet,3
CashFlowHedgeGainLossReclassifiedToRevenueNet,3
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,6
CashFlowHedgeGainReclassifiedToInvestmentIncome,3
CashFlowHedgeLossReclassifiedToEarnings,3
CashFlowsBetweenSecuritizationSpecialPurposeEntitySPEAndTransferorOtherCashFlowsReceivedOnRetainedInterests,0
CashFlowsBetweenSecuritizationSpecialPurposeEntitySPEAndTransferorProceedsFromCollectionsReinvestedInRevolvingPeriodSecuritizations,0
CashFlowsBetweenSecuritizationSpecialPurposeEntitySPEAndTransferorPurchasesOfDelinquentOrForeclosedAssets,0
CashFlowsBetweenSecuritizationSpecialPurposeEntitySPEAndTransferorServicingFeesReceived,0
CashFlowsBetweenTransfereeAndTransferorProceedsFromCollectionsReinvestedInRevolvingPeriodTransfers,0
CashFlowsBetweenTransfereeAndTransferorProceedsFromNewTransfers,0
CashPaidForCapitalizedInterest,2
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,16
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,16
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,16
CashReserveDepositRequiredAndMade,0
CashSegregatedUnderOtherRegulations,0
CashSurrenderValueFairValueDisclosure,4
CashSurrenderValueOfLifeInsurance,9
CasinoExpenses,17
CasinoRevenue,17
CededPremiumsEarned,17
CededPremiumsEarnedAccidentAndHealth,2
CededPremiumsEarnedLife,13
CededPremiumsEarnedPropertyAndCasualty,2
CertainLoansAcquiredInTransferAccountedForAsHeldToMaturityDebtSecuritiesAccretableYieldDisposalsOfLoans,0
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYield,13
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,0
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,0
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldDisposalsOfLoans,0
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,5
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToFromNonaccretableDifference,5
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToNonaccretableDifference,5
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLosses,0
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesCarryingAmountNet,0
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesConsumerOutstandingBalance,13
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesOutstandingBalance,0
CertainLoansAndDebtSecuritiesAcquiredInTransferAllowanceForCreditLossesDueToSubsequentImpairment,5
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,3
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,3
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge,7
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,7
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,10
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,10
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,10
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,10
ClassOfWarrantOrRightOutstanding,10
ClosedPortfolioAndBeneficialInterestLastOfLayerAmortizedCost,13
CollateralAlreadyPostedAggregateFairValue,13
CommercialPaper,14
CommercialPaperAtCarryingValue,13
CommitmentsAndContingencies,14
CommitmentsFairValueDisclosure,4
CommodityContractAssetNoncurrent,14
CommonStockCapitalSharesReservedForFutureIssuance,10
CommonStockDividendsPerShareCashPaid,10
CommonStockDividendsPerShareDeclared,13
CommonStockHeldInTrust,0
CommonStockIncludingAdditionalPaidInCapital,10
CommonStockIncludingAdditionalPaidInCapitalNetOfDiscount,10
CommonStockNoParValue,13
CommonStockParOrStatedValuePerShare,13
CommonStockSharesAuthorized,10
CommonStockSharesIssued,10
CommonStockSharesOutstanding,13
CommonStockValue,13
CommonStockValueOutstanding,13
CommonStocksIncludingAdditionalPaidInCapital,10
CommonStocksIncludingAdditionalPaidInCapitalNetOfDiscount,10
Communication,6
CommunicationsAndInformationTechnology,17
CompensationExpenseExcludingCostOfGoodAndServiceSold,2
ComprehensiveIncomeNetOfTax,3
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,3
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,3
ConcentrationRiskPercentage,14
ConcentrationRiskPercentage1,6
ConsiderationReceivedForBeneficialInterestObtainedForTransferringFinancialAsset,7
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,3
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent,6
ConstructionInProgressExpendituresIncurredButNotYetPaid,2
ConstructionInProgressGross,17
ConstructionLoanNoncurrent,14
ConstructionPayableCurrent,15
ConstructionPayableCurrentAndNoncurrent,15
ContinuingInvolvementWithTransferredFinancialAssetsPrincipalAmountOutstanding,7
ContractRevenueCost,17
ContractWithCustomerAssetCreditLossExpense,5
ContractWithCustomerAssetCumulativeCatchUpAdjustmentToRevenueModificationOfContract,6
ContractWithCustomerAssetGross,6
ContractWithCustomerAssetGrossCurrent,2
ContractWithCustomerAssetNet,6
ContractWithCustomerAssetNetCurrent,15
ContractWithCustomerLiability,14
ContractWithCustomerLiabilityChangeInTimeframePerformanceObligationSatisfiedRevenueRecognized,6
ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInEstimateOfTransactionPrice,6
ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueModificationOfContract,6
ContractWithCustomerLiabilityCurrent,15
ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination,6
ContractWithCustomerLiabilityNoncurrent,14
ContractWithCustomerLiabilityRevenueRecognized,6
ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod,6
ContractWithCustomerRefundLiability,6
ContractWithCustomerRefundLiabilityCurrent,6
ContractWithCustomerRightToRecoverProduct,6
ContractsReceivable,14
ContractualMaturitiesTimeDeposits100000OrMoreAfter12Months,13
ContractualMaturitiesTimeDeposits100000OrMoreSixMonthsThrough12Months,13
ContractualMaturitiesTimeDeposits100000OrMoreThreeMonthsOrLess,13
ContractualMaturitiesTimeDeposits100000OrMoreThreeMonthsThroughSixMonths,13
ContractualObligation,14
ContractualObligationDueAfterFifthYear,8
ContractualObligationDueInFifthYear,8
ContractualObligationDueInFourthAndFifthYear,8
ContractualObligationDueInFourthYear,8
ContractualObligationDueInNextTwelveMonths,8
ContractualObligationDueInSecondAndThirdYear,8
ContractualObligationDueInSecondYear,8
ContractualObligationDueInThirdYear,8
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,8
ContractuallySpecifiedServicingFeesAmount,6
ContractuallySpecifiedServicingFeesLateFeesAndAncillaryFeesEarnedInExchangeForServicingFinancialAssets,6
ConversionOfStockAmountConverted1,10
ConversionOfStockAmountIssued1,10
ConversionOfStockSharesIssued1,10
ConvertibleDebtCurrent,15
ConvertibleDebtFairValueDisclosures,4
ConvertibleDebtNoncurrent,14
ConvertibleLongTermNotesPayable,14
ConvertibleNotesPayableCurrent,15
ConvertiblePreferredStockConvertedToOtherSecurities,10
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,10
ConvertiblePreferredStockSharesIssuedUponConversion,10
CooperativeAdvertisingAmount,17
CooperativeAdvertisingExpense,17
CostDirectLabor,17
CostDirectMaterial,17
CostMethodInvestments,14
CostMethodInvestmentsAggregateCarryingAmount,13
CostMethodInvestmentsFairValueDisclosure,4
CostMethodInvestmentsRealizedGainLoss,3
CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,17
CostOfGoodsAndServicesSold,2
CostOfGoodsAndServicesSoldAmortization,2
CostOfGoodsAndServicesSoldDepreciation,2
CostOfGoodsAndServicesSoldDepreciationAndAmortization,2
CostOfGoodsSold,17
CostOfGoodsSoldDirectLabor,17
CostOfGoodsSoldDirectMaterials,17
CostOfGoodsSoldOverhead,17
CostOfGoodsSoldSalesTypeLease,2
CostOfGoodsSoldSubscription,17
CostOfPropertyRepairsAndMaintenance,2
CostOfReimbursableExpense,17
CostOfRevenue,17
CostOfServices,17
CostOfServicesAmortization,17
CostOfServicesEnergyServices,17
CostOfServicesMaintenanceCosts,17
CostmethodInvestmentsOtherThanTemporaryImpairment,5
CostmethodInvestmentsRealizedGainLossExcludingOtherThanTemporaryImpairments,5
CostsAndExpenses,17
CostsAndExpensesRelatedParty,2
CostsIncurredAcquisitionOfOilAndGasProperties,2
CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,2
CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,2
CostsIncurredDevelopmentCosts,17
CostsIncurredExplorationCosts,17
CreditAndDebitCardReceivablesAtCarryingValue,2
CreditCardReceivables,14
CreditDerivativeCurrentFairValue,7
CreditDerivativeMaximumExposureUndiscounted,14
CreditDerivativePurchasedCreditProtection,7
CreditRiskDerivativeAssetsAtFairValue,7
CreditRiskDerivativeLiabilitiesAtFairValue,7
CreditRiskDerivativesAtFairValueNet,7
CumulativeEffectAdjustmentApplicationOfFairValueOptionUnrealizedGainsRecognized,3
CumulativeEffectOfInitialAdoptionOfEITFIssue083,3
CumulativeEffectOfInitialAdoptionOfFIN48,3
CumulativeEffectOfInitialAdoptionOfNewAccountingPrinciple,3
CumulativeEffectOfInitialAdoptionOfSFAS158,3
CumulativeEffectOfInitialAdoptionOfSFAS159,3
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,3
CumulativeEffectOnRetainedEarningsNetOfTax1,3
CumulativeEffectOnRetainedEarningsTax1,3
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,3
CurrentFederalStateAndLocalTaxExpenseBenefit,12
CurrentFederalTaxExpenseBenefit,12
CurrentForeignTaxExpenseBenefit,12
CurrentIncomeTaxExpenseBenefit,12
CurrentStateAndLocalTaxExpenseBenefit,12
CustomerAdvancesAndDeposits,14
CustomerAdvancesAndDepositsCurrent,15
CustomerAdvancesCurrent,15
CustomerDepositsCurrent,15
CustomerFunds,14
CustomerLoyaltyProgramLiabilityCurrent,15
CustomerRefundLiabilityCurrent,15
CustomerRefundableFees,14
CustomerRefundableFeesPeriodIncreaseDecrease,6
CustomerRefundableFeesProceeds,14
CustomerRefundableFeesRefundPayments1,6
CustomerRefundableFeesRevenueRecognized1,6
DebtAndCapitalLeaseObligations,14
DebtAndEquitySecuritiesGainLoss,3
DebtAndEquitySecuritiesRealizedGainLoss,3
DebtAndEquitySecuritiesUnrealizedGainLoss,5
DebtConversionConvertedInstrumentAmount,13
DebtConversionConvertedInstrumentAmount1,10
DebtConversionConvertedInstrumentSharesIssued,10
DebtConversionConvertedInstrumentSharesIssued1,10
DebtConversionOriginalDebtAmount1,13
DebtCurrent,15
DebtInstrumentBasisSpreadOnVariableRate,13
DebtInstrumentBasisSpreadOnVariableRate1,13
DebtInstrumentCarryingAmount,13
DebtInstrumentCollateralAmount,13
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,13
DebtInstrumentConvertibleConversionPrice1,10
DebtInstrumentConvertibleConversionRatio1,10
DebtInstrumentConvertibleThresholdConsecutiveTradingDays1,10
DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,6
DebtInstrumentConvertibleThresholdTradingDays,13
DebtInstrumentFaceAmount,13
DebtInstrumentFairValue,4
DebtInstrumentFeeAmount,13
DebtInstrumentIncreaseAdditionalBorrowings,6
DebtInstrumentIncreaseDecreaseForPeriodNet,6
DebtInstrumentInterestRateDuringPeriod,13
DebtInstrumentInterestRateEffectivePercentage,13
DebtInstrumentInterestRateStatedPercentage,13
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,13
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,13
DebtInstrumentPeriodicPayment,8
DebtInstrumentPeriodicPaymentPrincipal,8
DebtInstrumentPrincipalOutstanding,13
DebtInstrumentRedemptionPricePercentage,13
DebtInstrumentRedemptionPricePercentageOfPrincipalAmountRedeemed,13
DebtInstrumentRepurchaseAmount,14
DebtInstrumentRepurchasedFaceAmount,13
DebtInstrumentUnamortizedDiscount,14
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,3
DebtInstrumentUnamortizedDiscountPremiumNet,3
DebtInstrumentUnamortizedPremium,14
DebtInstrumentUnamortizedPremiumCurrent,15
DebtInstrumentUnusedBorrowingCapacityAmount,13
DebtIssuanceCosts,17
DebtIssuanceCostsLineOfCreditArrangementsGross,2
DebtIssuanceCostsLineOfCreditArrangementsNet,16
DebtLongtermAndShorttermCombinedAmount,13
DebtOfSubsidiaryNotAssumed,0
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,17
DebtSecuritiesAvailableForSaleAccruedInterestAfterAllowanceForCreditLoss,5
DebtSecuritiesAvailableForSaleAccruedInterestAfterAllowanceForCreditLossCurrent,5
DebtSecuritiesAvailableForSaleAccruedInterestWriteoff,5
DebtSecuritiesAvailableForSaleAccumulatedGrossUnrealizedGainLossBeforeTax,5
DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,5
DebtSecuritiesAvailableForSaleAllowanceForCreditLossNotPreviouslyRecorded,5
DebtSecuritiesAvailableForSaleAllowanceForCreditLossNotToSellBeforeRecoveryCreditLossPreviouslyRecordedExpenseReversal,5
DebtSecuritiesAvailableForSaleAllowanceForCreditLossPeriodIncreaseDecrease,6
DebtSecuritiesAvailableForSaleAllowanceForCreditLossPurchasedWithCreditDeteriorationIncrease,5
DebtSecuritiesAvailableForSaleAllowanceForCreditLossRecovery,5
DebtSecuritiesAvailableForSaleAllowanceForCreditLossSecuritiesSold,5
DebtSecuritiesAvailableForSaleAllowanceForCreditLossSellBeforeRecovery,5
DebtSecuritiesAvailableForSaleAllowanceForCreditLossWriteoff,5
DebtSecuritiesAvailableForSaleAmortizedCostAfterAllowanceForCreditLoss,5
DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterest,5
DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterestCurrent,5
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,5
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestBeforeAllowanceForCreditLoss,5
DebtSecuritiesAvailableForSaleAndHeldToMaturity,5
DebtSecuritiesAvailableForSaleAndHeldToMaturityAllowanceForCreditLoss,5
DebtSecuritiesAvailableForSaleAndHeldToMaturityAmortizedCostAfterAllowanceForCreditLoss,5
DebtSecuritiesAvailableForSaleAndHeldToMaturityCumulativeUnrecognizedGain,5
DebtSecuritiesAvailableForSaleAndHeldToMaturityCumulativeUnrecognizedLoss,5
DebtSecuritiesAvailableForSaleAndHeldToMaturityFairValue,13
